receipt_id|marker_id
c412663b-0c12-412b-9f9e-9251ed16e0f9|00001
a8970451-0d96-4521-9c7f-ecb94a5abb99|00002
2ed81321-7bd6-4083-8437-b8972cdd3c7e|00001
e653e217-a3f3-4096-b49b-91907410b06d|00001
5eb0ebb5-f1d0-4355-8b98-261807e44d1c|00002
71810c56-969b-4644-a83e-cddeeb0d1f5d|00001
95abbe64-6249-45bb-bee5-05a61bc9379c|00002
2f9ead54-ba45-4474-be1f-80f457aea904|00002
52f2ac12-0236-48c5-8971-1610f1332f17|00001
2f46edc5-24ca-446c-bfb9-2852a8241cea|00002
ea469ec7-c78d-4971-9115-a72c0ee6c54e|00002
edf8e34e-1aa0-4176-8e76-0acbf7ae39ae|00001
6e3fa951-6d91-4332-9a18-979b357c85cb|00002
0596df90-fe50-45f9-b940-fc95c0b4ea09|00001
0f461bd6-bdad-4dbe-8ccd-5ec7f9c460e8|00001
9816945f-071c-4e34-9cbb-28706d5f1a2d|00002
1cab53bf-0000-41ce-a16c-c9ebd14a9a47|00002
55691528-3d03-4fc0-8b90-dca2bb6c0074|00001
bb5805d0-19f8-4082-8352-b8981e4eeaac|00002
e5169465-182b-4800-a77b-aa03cd7a157b|00002
f3f5a0cd-75ed-49d5-90ce-6ea2c25989d7|00002
ca8bc5dc-6345-43f4-951a-e1941681f12e|00002
2c50513f-af39-471c-9961-b88cb5031e5d|00002
faa6a027-f409-4db2-a16e-ad2931a2e225|00001
05e1aa28-33c6-481b-a600-f79a99cb5d50|00001
9c4eb2e6-c6a5-470a-973d-cc2f83f087e5|00001
2e231295-642d-4e29-8be1-4c9f60c7e645|00002
e05a0fb2-af7a-4076-9948-7cbed383f006|00001
926ba62f-c294-4602-9036-6d99887c3d0e|00001
45846e39-6871-423f-b4c3-3d3fcc0d3bdd|00001
d104fcdb-11dc-4304-b272-1241772a4682|00001
ac4874d3-1a02-489a-bee3-45ff6274d29e|00002
4dcd29c7-6862-4915-9047-338bbda27006|00001
c68af1c9-ebea-4e45-9f0d-7106dec3e553|00002
607a1507-3cef-4f0c-ab97-ac5f095c6642|00001
5cd11c38-a72e-4773-a604-81cc7901917b|00002
985e74ef-ccb5-4330-9462-a71afaf842b1|00002
fa716c43-6f82-46fd-ac1b-6a0f380fcbb3|00001
faf75079-7901-4dba-ad43-eba88b6812b4|00002
5b42d1ed-d8ea-4052-bc75-78559ef0d9a0|00001
5a88f17b-03ff-4ceb-a84b-72f898181827|00001
148e535a-686b-4017-9add-f29c8298b36d|00001
1f566093-a287-44b5-a346-102543aea508|00002
2122cbd5-d6c8-4e5c-8293-328bf3640ee2|00002
0f98b73f-6737-4aa4-a646-7789a9e9e3ad|00001
5998b576-6788-4394-9104-d61db95f4639|00001
d26c8303-1d09-4619-814c-eebb250e7fb5|00001
1d115a2d-919b-4b09-8305-318c39e1a1ca|00001
0a5c9cea-f7a6-45cb-845f-24a79e82d11d|00001
c2917ded-bd0b-4977-9263-8bac19c44ac4|00002
1a0dfb9b-43ef-417e-b0ae-1ad5667bb452|00001
2191299b-a4b3-456d-83b0-b22b7f11a9c8|00001
ee1d3454-42d5-44bd-9539-2d6678745518|00001
fcb4a152-57bc-4886-83f6-77879c9733c6|00001
39e3d684-4571-49ad-911f-757ff267a752|00002
2b8c1e9c-9013-4478-b320-524faf7fba43|00001
d1a67a51-4fe4-4ae5-a65b-70ac34b6b654|00002
0cf25e45-8c0d-4e32-81f8-69243bfc29de|00001
94e6e488-7887-45ac-8367-d366dbcc4ce2|00002
99d798b9-86f6-453a-95f1-3d40c9b28739|00001
e86872e7-846a-47c2-8042-3650a88d503f|00002
52cb3772-a7c3-4062-bbad-2bd6a8886bb5|00001
d1b804ff-378d-4f06-994c-ac4f942063fc|00002
364c903b-85e8-4567-8c1d-ec26d0cebef5|00001
0150df78-fc99-42f6-8be9-f040321619da|00002
e1a09850-dfa6-434c-b7af-7447e36634b9|00002
0c9c204d-d1ce-4a00-84ac-60d6a46f3d51|00002
2d09964d-623b-4c27-b8cb-93092638898d|00002
28f5010c-e5e3-4f51-8cdb-d2a4e43e1620|00001
270927d4-7582-4ee2-91c3-da16c35b21d4|00002
4f61fd80-1f07-4eec-85b6-238e42a3963b|00001
99c701c1-3b54-4c3a-aa4c-b0f5301728b7|00002
f9bacb5f-52b1-46d3-b5fc-2c6536a56ef6|00001
6e0e6284-4a34-436d-b9f3-b06bceb36b9a|00001
1b2c08c7-aa48-4741-b50c-7128d64a8776|00002
1b835290-3880-41d6-9355-4aa98aaef4fb|00001
b572285f-5639-4533-8afd-8270539316dd|00001
f3d9ccd9-b5e1-4d0c-9018-b596ebd8583c|00001
d293acd6-08a8-487a-a688-24d1c2533283|00002
a63eeb1e-0890-45c1-94eb-e5b496ba43ce|00002
8f942941-e411-42ab-8399-78828e004d5e|00001
616dc9fc-e49d-4d30-83bc-d3bc33ac0a8b|00001
862df07b-39f8-47d6-be0c-bcc3bddd0f4c|00002
1fae3cc7-e4bb-4fc7-889b-bae9addfee40|00002
8cf86937-656e-4b55-84a3-509d152a8827|00001
0efc5909-26da-4a8c-86c7-c23258398b0a|00001
25de60da-2736-4d9d-b958-3d0d5e23ed7b|00001
9a1d8fa1-85da-4f2e-99e6-a6acd6f6358a|00001
2739b7cd-fc78-4187-8920-4181edd89c75|00002
78926dc3-b32f-40a5-b375-22062f323fc0|00001
64f9c839-2af1-466c-822e-b8805eb06686|00002
796d9ae7-2d3a-4379-8500-67b5e816d1e6|00002
3a0d5453-506d-413c-9de3-2e3631842093|00001
a124718c-7dc6-4df9-8dd9-ff4718aa0c26|00002
0afbd7a0-ebd6-4847-a917-35e98bd4a9a4|00002
d6c43057-886a-47c2-8f07-d2f879012699|00001
e0683ff4-64e6-42da-b4c3-da158766a056|00001
fb1fcbcb-63e6-4c39-9926-1da0e1eb0b97|00001
e10921f8-6a56-4353-8dc4-327fc6e14e7f|00001
7203bca8-98de-4dee-9f4b-014918d6b188|00002
01c8bddd-1e68-428c-a03a-7f907acf1e63|00002
9ec49bcd-3c09-493c-97cb-dcca457ec464|00002
c700b02a-7529-4383-bad8-63b34f7d9aaf|00002
a9a4eeab-00a1-40ad-abee-03940e928843|00001
c08476c8-993d-4bcb-bd35-ea1413670112|00002
a2822f24-07e8-4f7d-b9b4-16a7a4b854a3|00002
8d5f80ce-fe10-480e-9893-15020d5e2c78|00002
b15bdd92-0913-49a1-be8e-c0ea749a4ced|00001
a8fdcd16-f087-40a4-8798-22f455750bea|00002
e953ce15-e1ba-49a1-8d8e-d357ea0b9189|00002
1981b666-0fe6-4edb-a491-774ecc4c1310|00002
2c0196a6-0be1-46a3-a705-3a14a787fd4e|00001
36e5814f-d759-4cc6-8121-dca15f4fc0be|00002
67724f6e-225c-44ca-95f3-c13f4f5ab120|00002
733f58f8-5c90-4238-9d86-4b863de18208|00002
887b640c-2ac2-4619-a56d-a13fe7fd4589|00002
ff8d27ec-753f-4758-ae10-edd6a55866ba|00002
983bfb69-e0ac-41a2-95c0-38e5bc9d7243|00001
647c91e5-9c85-4a88-bf85-3e354998ca08|00002
dbbfccd2-b51e-4dac-b6a3-47bfaf030497|00001
3a55c845-577d-4cca-b663-c600e7735880|00001
1e45342c-a4f2-40b8-91d9-018e35e2a142|00002
1ca71b29-f4a5-448d-98b4-b553d55b846c|00001
ed41c062-ce08-4628-83ec-a85554505d92|00002
f06635ba-ec86-42c1-9302-fbb1e589112b|00002
c16b66dd-9573-415e-b1ee-05f08da55ab4|00002
0dfd81ed-2603-47ca-a112-29d71acdca6d|00001
92857441-1110-4a7f-8cb5-7e4ae9f1ac4e|00002
c5a8ee28-142f-4729-9cb6-a80b5c5697b8|00002
9aa823c6-6f19-4217-928d-a5cdf8c8f895|00002
95aec76e-0efe-4c43-acf6-f88d457d56e9|00001
393b39a1-41fc-465a-b4d5-96e099f721a8|00002
cb0985b5-6d41-48b0-9bc2-f558fcb8b592|00001
aa0b0ae8-0773-4c2c-94c9-5fab0ca07215|00002
bb0210d0-c801-4b82-9e22-98018f28dbba|00001
cb160dda-a67c-4c12-8c7f-734833f1677b|00001
b90281fb-2da9-46b0-a4e1-04412af027e7|00001
2d76a0e8-ac5d-4384-84f4-21b261af48d8|00002
cc7747c0-b3ce-469b-8351-fd43527178b8|00002
562b0ca7-9b9f-431d-bca8-002e2f32bf0a|00002
8d7fbb60-63f9-4084-b5ac-d1b071790102|00001
8b2a1bcd-eaf6-4cb3-91b5-52a4e2ac0d80|00002
4a5aefb6-7c43-4901-adc1-c4992128359a|00001
4801fafe-e8ba-406c-b5a0-a04a77f32dc0|00001
5c29fc84-d10c-463d-99c8-b2d36bbb3d8b|00001
b780b5a2-6309-4717-8e27-3de5dca606b8|00002
651936b4-c704-4ee3-9645-e425011f2474|00002
62aac621-488c-4fad-8f35-b24db153f13b|00002
a1b254b8-4abc-4ab1-bfee-b17b05d9fdd3|00001
4893ec7d-4764-4dda-983c-cceb332adae4|00001
e50f3a10-71d7-4b20-9baf-13ef3deceab7|00001
8c6eede9-0557-40c9-b0c1-7021c47f6346|00002
b13f9080-2037-4fb1-adb4-8b368e8ddd64|00002
0991d97d-fa42-4eea-bf95-f99132f48d57|00002
39f221a9-eca4-4fef-986b-68c7db866a00|00001
3c290d36-58b4-45a8-b968-98529662b22f|00002
9eea9bc3-76b5-4e6c-b81f-4928c9e8fce4|00002
fee8321e-62d4-4fbc-8ae3-f121eb07061e|00001
df7250c3-8c53-46d0-a215-9582847d9aff|00001
22068271-d34d-43d0-94fa-6e4dc2fa2df4|00001
04c5031a-fcc6-4c3e-9b1b-80875e08a410|00002
cda2cfdd-3002-4a11-b341-28c3b06b48de|00002
528b00d2-8e18-4173-bb0e-4e66e0c14617|00002
90425ff0-6950-4b0f-91f7-a3881c40cb72|00001
964faf04-4b57-4c95-84d2-ea54d355ff16|00001
269ab592-111b-4657-8b15-c4ab99aca938|00001
41a821d6-912a-4e1f-a973-aa25ee73abe1|00002
c524a166-d302-48e3-8056-e91c476abbf8|00001
d630bfb3-43bf-4b62-a32e-a3cce5693eae|00001
fb5d29b7-62e9-4dd4-b94f-32a69ff054b0|00001
9cf810fd-7d20-425d-b322-93850f5e2269|00001
d0579273-62b5-4849-8c1f-ac01aafbeea2|00001
1e3fb5cd-8daa-4a45-98aa-d660415c18c4|00002
572dea8d-d2ba-4f0d-b3e2-c1d5083a9410|00001
af488fcb-a3de-469a-a377-e07be89c5242|00001
a0636692-7152-45b6-88d1-90963980f269|00002
f85d98b3-1bf1-4406-bbdc-c016ef42c823|00001
a4e4a15d-2742-4c3b-815c-70149507c887|00002
19094c56-7fa1-40b6-a611-bc9eda2b04a3|00001
2e789ade-e2fd-4a0d-9476-1651f88b5a01|00001
c8116075-b085-44f3-b825-b92d28eb68a6|00001
3a3c2a3e-e935-450b-828a-95a269b6c7ab|00002
8b9cdd55-c405-425a-af5a-ed8ca352cca2|00002
555a75a6-f3eb-456e-9460-873bce5485f6|00001
3a8066a5-5272-42e0-b5f2-cd54f226b73c|00001
64fcb874-8596-4e98-8fe8-39e533fba073|00001
018d91e1-19e2-4059-ac9f-dc5084a37f17|00002
5fa2a07d-cc4b-4d38-86e0-aac1e7bf07cc|00002
86326ca0-89f0-437e-9ede-0103f34b6cdc|00002
443a63a7-714a-4857-8186-d0c198fe5234|00002
d07b8275-e904-4eaa-bded-fca8344fe0c8|00001
826bd0ee-5e41-4217-8283-614535445429|00001
f07c1169-c20a-4558-9093-0d3d1338030f|00002
5c9ca614-c04c-44fc-a702-8b14f0a2557c|00001
658493ed-e4f6-49bd-accc-b308adb7bec5|00001
13a13551-f1b1-4971-b69b-6c9e74dbbc25|00001
5571e4de-2d26-4d4f-b5dc-0765a0605343|00002
f8916acf-9465-4758-b297-581fb6caa936|00001
38e0e944-726b-4c39-a170-7944d63a0073|00002
fc583df5-9a5b-4f45-95b8-959965f4d125|00001
2dfd94f1-43b9-4886-a4cc-586d3d4f0aa5|00001
b03b0dee-8e37-470f-bc3f-3de807e181e0|00001
fcb9f747-eaed-4218-bba0-9c5f5f40b7d5|00001
7f8b8c08-1068-4b95-b5aa-5c3a505acfb2|00002
fbd66db6-6407-4c59-9f5f-d2863652f0b1|00001
4791a661-3c3c-46bc-8c17-8a8762107bf5|00001
e818165d-f9a9-447b-972a-d5d3401fd9c4|00001
b45630f6-6af7-4d31-bff8-4913a10b0dec|00002
075f5cfc-c797-48e5-b822-9a62e172749c|00002
c6e48ad8-c78d-4782-adfb-527da3575b19|00001
3b37ea1b-06cf-44e2-bbd5-7696c16f80fe|00001
0628318e-0332-4e40-8fec-dee880214a51|00002
463a114a-c0a4-453a-8696-02da0669ab4a|00002
c05ebfeb-0c4e-4ce3-96c2-5e0c3bd77b43|00002
1cd0a991-1611-4cfe-b2e7-8bcc63ed88aa|00001
20f46533-edeb-4ad0-beef-99bdb95e9bf2|00001
ec107e11-838a-496b-b4da-c60e792fd801|00001
931b9725-5548-4e05-907c-65ceebf34d3f|00002
5c162f57-5f3a-4f4e-a9e9-484bc8b6d758|00002
0089fbc6-d0dd-455e-9d72-fa624afb258b|00002
bb16e477-b1ef-4fe1-8deb-45043d1b5950|00002
1e9ed7dd-5034-48b3-803f-fb4a6e7999e6|00002
0ca16f39-cb08-4d45-8858-3fe1dc8844fb|00001
5222df34-91ef-4623-af75-c32948101305|00001
48b672b7-10f3-437a-8619-33ca227e1b68|00001
f3c94f9c-b404-4dd5-b604-02a1f5db7c6d|00001
5ff31f36-eea7-432d-9a1a-212f4a3104b8|00001
7147ddb4-4690-4986-8dac-7f13beba7569|00002
9bb98a49-f584-4394-901c-0acc08bc5df6|00002
d3c895e6-bae4-498a-a8a0-bd5123ba98d2|00001
3f126409-ccb8-49a2-8ff0-82c7de2dbb88|00002
c925a870-387b-43d8-a04f-2050967015c5|00002
c1b598c8-ec34-448e-8619-ce9939064522|00002
0f71e8b0-cc82-4ef9-8a85-3c928eda011d|00002
74c1916f-1fb8-4583-bc6a-ebdc6a4a2370|00002
815b9f6f-9a48-4337-b98e-29f9f87d11d1|00001
a578695c-02e6-450f-950d-a5527a8436b5|00001
db26612f-27fb-4e6d-b887-234ceb8f05b8|00002
2eb4e44e-be89-408f-8d8d-d14c591f2845|00001
813ab2d4-bb2c-4425-8240-4ff4ed62f9d4|00001
70605b8f-05bf-4376-a126-80f6219a9ed7|00002
77ebd3d2-486c-4a59-8cba-2dac0c9efb01|00001
3170d002-c01e-43e6-a9d1-17161b134d00|00001
63fb8534-2358-4259-a5d6-61f5832b32fd|00002
d6d3588b-9a83-4ccf-b5b0-283d05f06b58|00002
37b78042-6317-4782-a116-f3e58a1ed9b5|00001
756acb28-85b1-4b78-bf75-2a4f7a353d68|00002
d620ac24-fa0f-48b6-9460-d4c2161858b0|00001
bee36042-5aaa-4af6-b768-b9f870274440|00002
3df44c74-5f0e-4a13-b266-ba1b5ecf8fbf|00002
1fcfead5-333f-4367-8e01-405af6b2a35c|00001
b1e907ea-95c0-48e3-adf8-2cf55838850e|00001
ff7d2e5d-7b14-466f-a183-b9209fcb9689|00001
e09ef3fc-8711-4bbd-8eba-341631a6c436|00001
a20ec5f7-cb23-4dad-bc40-21afe7323e37|00001
13b73dca-6c97-44fd-aecd-747897fea77f|00001
43e2fa52-bddb-4a79-bd08-3dd1117cbada|00001
d2f315d1-36ff-4fa1-83db-bfda92b1856c|00001
ab124f4c-f027-4631-b69e-10d32f0ced98|00001
ef03c136-044c-4243-a697-12212a1af35e|00001
263d386c-6d37-4a67-b2da-4c39137e63d4|00002
e15cb2f8-934e-4733-88ee-f3a5f62ba243|00002
383631ad-d5e6-41df-af19-d3579322b5a6|00001
68d9279c-f771-472a-bb1e-6516aaaddc30|00002
bdf0392b-770c-481e-8364-4ab864c01770|00002
5c1642b1-69ee-4060-9a2d-877b5cc4981b|00001
5519d71e-c712-4010-baba-c1e8914ee7ba|00001
8f78314c-e1c7-42d6-b395-b4101afc45f8|00001
6a351c7b-fe62-4b2e-b072-0988f290c805|00001
225e81b8-b92a-4192-9199-3958170da09d|00002
0854f98c-362d-4e52-bbeb-123b9068264c|00001
490e96b2-8fa9-47a2-9aac-319130e85eb0|00002
f0d332b2-31c2-41d0-8a43-c22af6a1bed6|00002
99b66e42-d9dc-4a79-86ab-0eef4af2aa23|00002
9a862393-8ba5-43e4-af5b-bc99922619a0|00002
74d5ad33-8db8-4a3c-a661-2ac9a7d2b9ed|00002
169409c2-1039-47df-8a30-13c92f675323|00001
6ebbcb75-580d-42e4-8696-cc746da9b85f|00002
7a2ae425-3860-4c22-a31c-cddc258db042|00001
01c0563f-02ec-40dd-bc6d-7bd14abe4994|00001
b16a0f51-861f-454b-b40a-26ff827dacb9|00002
b1c16b31-690a-4bc5-b9f6-141a5f7bcdc0|00002
692ebf3d-b114-49f8-8f0e-28db8bf3e557|00002
d18080ea-1989-48b8-897d-cbc5ca8c70fa|00002
0f469a3d-fddb-416b-a123-ad41bebf1023|00001
ee6282b0-0f7c-4669-a674-1b2bbf04885b|00002
13e377a6-3040-4083-bf73-cdd1272fb1bb|00001
e1f1e8f6-8149-44da-ae13-10a5e15717d6|00001
ae153996-88bd-4ebb-a855-73e2fc7c078e|00002
094c065d-1c71-446f-b069-ce043b5bb030|00002
47f497bc-901d-4673-9267-412d7f28f538|00002
db96ac2d-96ae-4102-9e8a-6f8e0c37da89|00002
a4d2abc5-87ee-40b9-8eab-984abe45d966|00002
fd45b42c-bc2d-4048-b485-1c958d56e22d|00001
7bf5f374-eabd-4454-a11c-0303d9d519cb|00001
e377d643-ac42-470d-af05-7daafaa9db39|00002
bf38ffbf-5be1-463d-a0ef-cf3fa1cb61f9|00001
a9738f48-d024-4c7e-865f-72c954a5a40c|00001
fcb672dc-3b87-4498-bc81-5b588867138b|00002
7dc98c23-9540-49fd-b401-66def9db5727|00002
d20187df-951c-4522-860a-ca7f11e76809|00002
63d60124-3c60-4a25-a977-01f2d0b065d0|00001
e39018ea-c2ec-4433-965f-3db25f1ba856|00001
7f20756d-ce19-4e58-b63e-db655ed9a8c4|00001
7d7ec25c-085c-4956-9c87-a90888d13f93|00001
a61787b2-7139-4879-b596-ac0523abb231|00001
9aec9a14-bf3a-439e-9c44-bdba21f8cddc|00002
0cea68d5-b029-4989-a6e3-117a149323d4|00001
d208e7da-0037-49ce-baff-57581e13bf18|00002
95349b8b-6e35-465c-bfa4-b8f9c053bc1b|00001
7a3a9285-5f20-4c0d-938b-48fafd1442a5|00001
ea83a694-3195-4ba0-8591-4815ee78ae92|00001
00c6a89e-8f29-45c3-8013-d662bb5e7729|00001
30262f0a-d091-4732-859f-a905ac21b32a|00001
bf65844c-2851-4235-b8a5-765f92910957|00002
8b26737c-f5cf-46e4-89c8-6b5b16cc4cd6|00002
2bfc286a-8e19-4935-beb3-2de158b6c177|00002
5c0c9bab-b91c-4d6d-b968-5883916c29e0|00001
7df2b265-bd5e-4944-b020-e86081189df8|00001
38fa2b53-d446-4312-9ccf-4fe5faa14ead|00002
570538e9-be5b-4866-874d-70d22af45990|00001
0f266737-6fcf-44e8-b1da-937eda4ef03a|00001
95eebe87-3f0f-45ac-b0ce-117a6b57ce58|00002
ec9fbd44-2897-4e65-856d-69f45dc1e868|00002
b3e9c91b-8a8b-4945-8fdd-e9c45463ed69|00002
4277aabb-7b1c-4e9e-b41c-0ed4bd1e6b71|00001
b3542514-124e-4ab8-84e1-c3800b54dd1e|00001
5eb150f4-2598-40e5-95fe-d298d27b86a1|00001
493ff9fb-954e-4f4a-85a8-eb22ee3299a6|00002
36a0fc00-708c-4610-b027-c591ec9e504e|00001
091e2b20-a46c-4c33-b468-1d64b68ad839|00002
d8f833a5-bcf2-4082-92ea-adac49468033|00002
d72b103f-6214-48f6-a791-a6d98911c0cb|00001
834c58b3-4b84-4804-aea5-f1a488fa8a7d|00001
7038bcf0-2389-4dd8-86b9-bea2a067bbbf|00002
8b765eb6-9c7b-45f4-888e-6c390000bd5d|00001
10ad7348-4ec4-45c1-b0ca-81d6ebce3b42|00002
ae454f5d-1f7c-4f45-ba1c-c1391f0a4370|00001
3faa8916-21d3-46e7-9c4c-5d05d4c43b6d|00001
1e6bbf21-9f10-47ae-a97c-649b8976945d|00001
04f21128-1a0a-486f-a4c0-ff8b3d4e4cdc|00001
5ef961bf-fad0-4356-9301-bcea3a58a375|00001
482c3bc1-5cc4-4a4a-90e3-2b994863d380|00002
29b52e9e-c08b-4716-aaba-1c9936d92416|00002
157fa257-84cc-466c-a7a4-eb4c1bfb46a7|00001
7b176a4d-c9da-4de2-9f69-5b576410e2d2|00002
4346d12f-64ee-4f4d-9024-30266c91fcba|00001
6163739f-4fd1-45ec-96bf-f05fc6617c6d|00001
beacd974-bebf-4015-957d-07594e3480fc|00001
d8470700-97ae-4688-b250-410ab572c549|00002
897c1515-5960-4578-ae81-92394456b59d|00001
b39a05e5-e8b1-4bd8-b2a0-85a6bd7e8c03|00001
09da6957-bb61-427a-acf1-568d1d8d1806|00002
81a31194-e45a-4fc2-b88b-ca6feb6c3115|00002
53a5ba38-5cce-4d56-ab5f-e02264eb6655|00001
db23a218-6fe8-4ed0-86c1-cee47dbd54ea|00001
23918a6c-3877-45b3-bd48-cf311ad6133d|00001
c2d64ceb-ec31-4bcc-8618-0e2eeeeccdfc|00002
0a0359e5-e1f2-4235-aaae-0a79ca01a8e2|00001
3f054337-663b-4979-a7bc-7a104f98ba5f|00002
4d67d046-7d12-43cf-a7db-b65a3d369703|00002
f7e1c962-5886-4bf4-820f-6cd8def751db|00001
c9149824-4ab4-4b97-877c-a32f3956301e|00002
23fcb2b3-739b-47c1-9748-8d9622d57075|00001
9834467b-1d49-45b5-984c-fabfaecadb74|00001
a8528ef6-d35e-495a-af70-9b515a77189c|00001
a9b5b534-4937-465d-9d71-6b0a99ed2d21|00001
26c339ae-b3d4-475e-8735-1f7501485abf|00001
3f3a4e24-64b7-436e-9f24-b75ae47a6cf4|00002
8bed759e-01aa-42f3-aa6d-f8f727930e0e|00002
1f77ed1c-aa8b-442e-8048-c4d1488b7837|00001
fedf234b-d377-4c95-9223-9601388e58a5|00001
59ffef26-9459-479d-bf09-d7bb086d6be9|00002
c25b0185-785a-4b9e-a801-51d4431ab9b2|00002
c5ed9a3e-9574-4559-aa5c-ea88327f803b|00001
4849f507-32d8-47f7-aa20-8c684a578d29|00002
614fe4f5-dff9-4ede-b98a-2f69ac1b1018|00002
82115fb9-30ea-4f77-8f85-233d913160d1|00001
9e64b756-7d69-4eeb-a7f3-e1d5b1b9fa1c|00002
0566b081-7080-4179-9065-f9766042b7ca|00001
c4c6060c-d477-4514-85a0-9e63c2b8b221|00001
ebe91762-74db-4232-8050-941c48efa36b|00002
69477a99-57e2-451b-8aab-8207ab8dc88c|00001
d61a88a6-411a-4441-959c-142a36c598cf|00002
62754de1-7251-43a7-be99-27ecdb7406be|00002
9151f80a-2f8b-43be-bd6c-c359d0d8321b|00002
89eaf92f-bb63-4e54-9a3e-625822a6805b|00001
845fa75f-7e99-430c-b6f0-caaf5db0129d|00002
543133b5-01d1-4c2a-afd2-56af0b63393f|00002
ac008e37-5806-4da3-9024-53efa1eb0074|00001
b3f25d08-4eda-46e4-acb8-d293f04cc792|00001
845ab095-79e8-4a1b-a2bf-6c5c878e2226|00001
39a36edf-e9c8-493b-af0b-9ef4f6f16377|00002
d107b15d-e137-4a78-9a57-80ec9055ca7a|00001
a9608457-c530-4ea1-a8af-cd0a35b013ff|00002
6853e997-f0a5-492b-b04c-f429cb869b7d|00002
66a33bd0-05c1-45af-89be-c2119470c197|00001
b6623569-2f0d-4f3e-93af-84be1b6b1b34|00001
d455d517-feb3-4b01-920f-b4cc870a32ac|00001
1d73de4b-2d12-4e7e-8710-6a7b9ce047b1|00002
fd8e7812-a170-4118-a757-4f9516e978de|00001
7ef709ae-85e2-44d9-9d4c-8c8636095eef|00001
c4a733e0-6483-436c-a708-2b899d4664d2|00001
73b512c8-3f6f-451a-8c28-0967afd2c887|00002
3f58a939-1e5f-4900-a58b-d6568fec640b|00001
059b0eb8-b15d-46f6-bf7d-da62862e06e0|00001
3c498883-7d39-4e93-b8a3-7fee88b6ad4b|00002
a6e4476c-c281-42d4-837c-a500ec4278af|00001
e49ea48c-2f59-4d98-a9c0-6c9dd7f48d30|00002
d6306a9d-95ab-46b8-a24a-bc3b89856959|00002
ec5e3d41-7a63-4561-8bd8-c5a48059695b|00001
91fa0b85-5da1-462f-97ae-bfd52dc1a7b3|00002
1b6ab97a-264c-4f5b-abee-2839cde8dedf|00001
9ad28e94-deab-4896-8dca-c9a2c3b5ead5|00002
1946c728-14b7-46f2-984c-ae8114a34e17|00002
f4332f80-121f-4601-8bc2-dad7800b1331|00002
64284b97-1b5c-4f19-a1ad-35d9d8019054|00001
568defb4-174f-479b-9087-024601c039d0|00002
925dc9f0-17f4-4a49-a13c-7ff27d40c9eb|00001
3d205135-0966-4a46-8d6f-63a11f847bf5|00001
3b5afc32-9037-4e5a-94e2-a8b5c74cfdfb|00002
f89c0452-2448-4ec5-a63b-dcb281f9e78f|00001
3cb07074-5b1c-4a92-8171-98c29349fe21|00001
d16cd020-146a-4e35-afc2-c44cea4c527f|00002
a6463492-6e97-45e3-81e6-95b50eeea3eb|00001
318a4352-0d82-433e-88b9-f1c8641dea5b|00001
20a07b70-3533-4529-8f52-dbb6a0f4b708|00002
6d89a734-c0a9-420d-bb7d-f889091d426d|00002
c73f615c-8f9d-472d-a5e2-141d11b619d3|00001
7b14d1cb-dfb4-4bad-ad00-2f83c10717e0|00002
be111b3f-ce92-40a8-ac12-38b11b8feee8|00002
8dcdfcd1-f78f-407d-8071-9f8b4fdc877f|00002
832d91be-2c8a-432a-834d-b4e2ad8b04d9|00001
1cdd905a-4183-49cf-bd7e-c26c3f042e66|00001
277755a6-6ed1-4214-a71a-039c643dc7ce|00001
238964c5-f3ac-44bd-b6a3-55dfc2525535|00001
5f70f78e-7c13-487e-97be-e1c205a12efc|00001
d4632df4-4e4a-41d3-83f2-73cb114437b7|00002
800b4e33-63d3-4d9d-be15-35c730c2f4a5|00001
8f61ca9f-c383-47f9-93c3-f08b2db3a7ca|00002
93447487-06d6-4aff-adaf-058c53aa2496|00001
2b086f76-882e-477f-a21f-caeb9a04f080|00001
f1e5f0d6-fca2-44d9-92d0-4f9fec3f6dc8|00001
c0dba041-c93d-47b8-acd1-7005cf89776c|00002
f1f5ea6d-434b-44f5-b4c1-c4a6d8b00287|00002
225a7f5d-25a2-4100-bdd0-19ed01dcef90|00002
f05aa86b-6e96-48e4-bb23-c78407c66819|00002
43321b90-a7e4-439d-9b37-e5368c1b75b2|00001
9c480563-c80f-44fc-832a-1fa8fbedc4db|00002
04aafab5-2e15-4213-96d9-9b11dc5565b2|00002
f1a8d895-9228-4a11-99e1-f13f77ecb6d0|00002
81d4c891-3463-4f6c-8119-551879378e0b|00001
0e8cb1b6-6183-4ba4-a41a-e21e1d0b1d75|00002
d8d2ab6c-9291-4c19-84ab-22a6a5680600|00002
0db3617a-e3c1-4aef-b3c1-3e84803425e1|00001
2928026f-96ac-4ef0-982f-a0f53469f5c7|00002
03ef3329-ed9f-428f-a27f-833194bea6d5|00001
8c7df8bc-b62c-43c0-91b6-731d67be1ad3|00002
72980e13-43e1-4b8c-ba3f-91d2e3790149|00001
5aeee836-c0fa-4f20-9bd4-9e43043a44f3|00002
181367ca-4599-4611-ba71-78d93d433793|00002
3bc705ea-363a-45e2-9eed-7a86bf80bff6|00002
7f7fe647-36f9-4b04-94db-cfa01b7abf72|00001
a39f2d1a-60e3-438d-84bc-0c991d3c0b4e|00001
d0b46eeb-06b3-43ec-abf4-e70e1459d977|00001
df9f5181-7118-408d-977a-6fd476ffaa7b|00002
a9bfe2c7-8b0c-4f82-87ba-93478941cedb|00001
